,Id,LotFrontage,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LowQualFinSF,MSSubClass,MasVnrArea,MasVnrType,MiscVal,MoSold,OpenPorchSF,OverallQual,PavedDrive,PoolArea,RoofMatl,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,TotalSF,BuiltAge,RemodelAge,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,CentralAir_N,CentralAir_Y,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OverallCond_1,OverallCond_2,OverallCond_3,OverallCond_4,OverallCond_5,OverallCond_6,OverallCond_7,OverallCond_8,OverallCond_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD
82,1543,6.74496408658,15.5086204759,14.5291248096,0.0,3,4,3,12.1517613891,0.0,1,6,0.0,0.0,2,2.20494349579,2,2,0,6.37721516057,4,3,4,2,1,1,6,1.32949418279,1,5,3,5,18.0208896179,1,1,4,4,1,2,0,25.0138760466,0.0,12,0.0,2,0.0,7,0.0,7,2,-0.0604474863867,0,0.0,1,8,1.19047244894,0.0,20.0826516861,7.27009727275,2.15484540553,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
83,1544,5.97700948714,13.8719057209,0.0,0.0,2,4,3,9.26469089193,0.0,5,6,1.0,0.0,4,1.14707945759,1,2,1,5.55892882483,4,3,2,3,0,1,6,-0.0528476921421,1,5,3,1,13.8719057209,0,1,4,2,1,2,0,22.4651120553,0.0,6,0.0,2,0.0,6,0.0,4,1,-0.0604474863867,0,0.0,1,4,0.0352877542577,8.3560423052,16.6752962754,7.18623908994,6.37721516057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
84,1545,5.97700948714,13.0257549534,12.4985420311,0.0,2,1,3,11.989853918,3.35138826167,1,3,1.0,0.0,4,-0.402179488691,2,2,4,8.21563229011,4,3,2,3,0,1,6,-0.336763026724,1,5,3,5,15.4087302889,0,1,4,0,1,3,0,23.4849020032,0.0,9,0.0,2,0.0,6,0.0,6,2,-0.0604474863867,0,0.0,1,5,-1.544392521,0.0,17.239742707,6.76079022525,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,1546,5.97700948714,14.2642250158,11.1263131798,0.0,3,4,3,10.2622716472,0.0,3,6,0.0,1.0,4,1.65439920064,2,2,0,0.0,2,3,4,2,2,1,6,-0.0481933423948,2,5,3,5,15.6342569541,1,1,0,0,1,3,0,23.4849020032,0.0,9,0.0,2,0.0,5,0.0,6,2,-0.0604474863867,0,0.0,1,6,0.552569254086,0.0,17.3108219785,6.72793834253,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
86,1547,6.10321517461,14.7270244473,12.3216840786,0.0,3,4,3,11.2357159557,8.79729661461,5,3,0.0,0.0,4,0.280313439184,1,2,0,5.2383625554,4,3,4,1,2,1,3,-0.336763026724,1,5,3,5,16.4527457474,1,1,4,0,1,2,0,23.8187462765,0.0,9,10.656089792,3,0.0,5,0.0,5,2,-0.0604474863867,0,8.60214054842,1,7,-0.848498126614,0.0,18.4908733217,6.6611081308,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
87,1548,5.97700948714,13.9452443529,13.1885421484,0.0,3,4,3,10.656089792,0.0,5,6,0.0,0.0,4,0.116515136494,2,2,4,5.88953212241,4,3,4,3,0,1,6,0.258993740923,1,5,3,5,16.3424353424,1,1,4,0,1,3,0,23.4849020032,0.0,9,0.0,2,0.0,5,0.0,6,1,-0.0604474863867,0,0.0,1,6,-1.01551278127,9.73128389821,18.2989321002,6.45086024462,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
88,1549,6.06178411138,12.6556809904,12.2798269221,0.0,2,0,3,10.3980582479,0.0,5,6,0.0,0.0,4,1.02878068342,2,2,4,5.06173308543,4,3,4,3,0,1,6,-2.19850292562,2,5,0,5,15.0659696131,0,1,2,0,1,3,0,23.7091834788,0.0,9,0.0,2,0.0,7,0.0,5,1,-0.0604474863867,0,0.0,1,5,-0.0853339407694,10.7180142956,16.7818414783,6.8572030489,4.93670377332,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
89,1550,6.06178411138,14.6143150667,13.0257549534,0.0,4,4,3,11.9597432211,0.0,3,6,0.0,0.0,4,-0.361229913019,2,2,1,0.0,4,3,2,2,1,2,6,-2.19850292562,2,5,3,5,16.692258834,0,1,4,0,1,3,0,23.7091834788,0.0,9,0.0,2,0.0,5,3.07697133101,5,2,-0.0604474863867,0,0.0,1,7,-0.138685844339,0.0,18.8414897493,7.0411234264,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,1551,6.01972287721,15.172770392,0.0,0.0,2,0,3,14.7476163758,0.0,0,6,1.0,0.0,1,-1.27577043637,0,2,4,8.21563229011,4,3,4,2,1,1,6,-0.243676031779,1,5,3,5,15.172770392,0,1,4,2,1,3,0,23.5979221933,0.0,6,0.0,2,0.0,5,0.0,6,2,-0.0604474863867,0,0.0,1,5,-2.43513734582,0.0,18.290442007,7.24239925364,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
91,1552,6.26303939216,14.442421607,15.195364554,0.0,4,4,3,0.0,0.0,6,6,0.0,0.0,4,0.168839594298,2,2,4,11.271536968,1,3,0,5,1,1,6,0.0355849530556,2,5,3,5,17.7800180707,1,1,0,0,1,3,0,25.2421995666,0.0,9,0.0,2,0.0,8,0.0,4,2,-0.0604474863867,0,0.0,1,9,0.429627911077,8.81450027981,19.5453623533,7.45730939616,6.37721516057,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
92,1553,6.37721516057,13.9452443529,13.9452443529,0.0,3,4,3,0.0,0.0,6,6,0.0,0.0,4,-0.904949278892,2,2,4,0.0,2,2,4,3,0,1,6,-0.187823834812,0,3,1,3,16.7595838342,1,1,0,5,1,2,0,28.1966820866,0.0,11,0.0,2,0.0,7,0.0,6,0,-0.0604474863867,0,8.94913717945,1,7,-0.403125714206,11.0891767736,18.5966465343,7.53421221067,0.743491774985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
93,1554,6.06178411138,13.3346536358,13.3346536358,0.0,3,4,3,0.0,0.0,6,6,0.0,1.0,4,-0.893574396761,2,2,4,7.87021177204,2,3,0,3,0,1,6,0.156598046484,1,5,3,5,16.0578088929,0,1,0,5,1,3,0,19.9097507539,0.0,11,0.0,2,0.0,4,0.0,6,2,-0.0604474863867,0,0.0,1,6,0.38091530347,0.0,17.8354501806,7.32475465863,3.91301228983,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
94,1555,7.58445114507,17.0711421162,0.0,0.0,3,4,3,13.8768305404,0.0,5,6,0.0,0.0,2,-0.875374585351,1,2,4,0.0,4,3,4,2,2,2,6,0.985072301493,1,5,3,5,17.0711421162,0,1,2,2,1,3,0,29.3323614257,0.0,5,7.32475465863,1,0.0,7,8.2965916847,5,2,-0.0604474863867,0,0.0,1,8,-0.523747409233,0.0,19.9566499221,6.01972287721,6.01972287721,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
95,1556,6.7932790912,13.6705593214,12.3286210789,0.0,3,0,3,0.0,0.0,6,6,0.0,0.0,2,-0.434029158659,2,2,4,10.0733531329,4,3,4,3,0,1,4,-0.243676031779,1,1,3,1,15.7299007156,1,1,2,0,1,3,0,26.9375183577,0.0,9,0.0,2,0.0,0,0.0,5,0,-0.0604474863867,0,0.0,1,6,-0.857776718539,0.0,17.6651392189,7.40496590794,6.37721516057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
96,1557,6.37721516057,15.6891269514,9.14183348608,0.0,3,4,3,15.0117050412,0.0,5,6,1.0,0.0,4,-0.306630478789,2,2,4,8.94913717945,1,1,4,3,0,1,6,-0.0016498449224,0,3,1,3,16.2696443256,0,1,4,0,1,3,0,26.4851536068,0.0,4,0.0,2,0.0,4,0.0,5,0,-0.0604474863867,0,0.0,1,6,1.24846364847,0.0,19.1063551106,7.45730939616,6.37721516057,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
97,1558,6.55789624365,12.9781458236,10.8489319246,0.0,3,4,3,11.307045297,0.0,3,6,0.0,0.0,1,-0.274780808821,2,2,4,5.75280006406,4,3,2,3,0,1,6,-0.187823834812,1,5,3,5,14.5761628789,0,1,0,0,1,3,1,23.4858512785,0.0,9,0.0,2,0.0,5,0.0,6,2,-0.0604474863867,0,0.0,1,5,-0.208275283778,0.0,16.6440596384,6.72793834253,6.37721516057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
98,1559,6.39276452538,14.6730793151,14.6730793151,0.0,4,4,3,6.82541384318,0.0,5,6,0.0,0.0,4,-0.479528687184,2,2,4,9.96277869739,4,3,4,3,0,1,6,-0.49501091813,0,3,1,3,17.5960368981,1,2,4,5,1,3,0,23.8989422584,0.0,11,0.0,2,0.0,5,0.0,4,0,-0.0604474863867,0,0.0,1,7,-1.37273857039,0.0,19.0822468528,7.65833754158,6.37721516057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,1560,6.37721516057,14.6479806844,13.767276774,0.0,2,4,2,13.7267969647,0.0,3,6,1.0,0.0,4,-0.40900441797,0,2,4,0.0,2,3,4,2,1,2,6,-2.19850292562,2,1,3,5,17.0842953687,0,1,2,0,2,3,0,23.5303251534,0.0,4,0.0,2,0.0,8,8.52831181482,5,1,-0.0604474863867,0,0.0,1,7,-0.231471763591,6.22393067182,18.9791673031,7.58445114507,6.37721516057,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100,1561,6.7932790912,17.4699702454,0.0,0.0,4,4,3,13.5612759629,0.0,0,6,2.0,0.0,4,-0.343030101609,2,2,4,0.0,1,1,4,3,0,2,6,0.0355849530556,0,3,1,3,17.4699702454,0,1,4,2,2,3,0,27.0217747741,0.0,15,6.7932790912,1,0.0,7,6.30161234813,4,2,-0.0604474863867,4,0.0,1,8,1.29949590406,0.0,20.8098095634,5.65762756635,5.65762756635,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
101,1562,6.55789624365,14.4598861954,0.0,0.0,3,4,2,9.9752269498,12.1517613891,1,5,1.0,0.0,4,0.40998709548,2,2,4,0.0,4,3,4,3,0,1,6,0.0169675540666,1,5,3,5,14.4598861954,0,1,0,2,1,2,0,25.0192653639,0.0,5,5.84471771198,1,0.0,8,0.0,5,2,-0.0604474863867,0,0.0,1,5,-0.716278191681,0.0,17.2804704474,5.70563684169,1.22865469808,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
102,1563,6.55789624365,14.3362933375,0.0,0.0,2,4,3,13.9209243184,0.0,2,6,1.0,0.0,4,-1.27577043637,2,2,4,0.0,4,3,4,3,0,1,6,-0.290219529252,1,5,3,5,14.3362933375,0,1,0,2,1,3,0,25.0438530877,0.0,5,0.0,2,0.0,7,0.0,5,2,-0.0604474863867,0,0.0,1,4,-2.43513734582,9.79705117418,17.2089999432,5.60873730421,5.60873730421,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
103,1564,6.72195668804,16.2113031488,0.0,0.0,3,4,0,16.0418921635,0.0,2,6,1.0,0.0,2,1.51335066221,2,2,4,0.0,4,3,4,5,2,1,6,1.24571588734,2,5,0,5,16.2113031488,0,1,4,6,1,3,0,24.724139848,0.0,15,0.0,2,0.0,7,0.0,5,2,-0.0604474863867,0,0.0,1,5,0.408751079246,0.0,19.2670662076,5.06173308543,5.06173308543,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
104,1565,7.21444827869,13.6447711575,13.6447711575,0.0,4,1,3,10.296672308,11.9973483426,5,0,0.0,0.0,4,0.580610327449,2,2,4,0.0,2,3,2,5,2,1,6,-1.08145898628,2,5,3,5,16.4142466457,1,1,0,5,1,3,0,27.2872075253,0.0,10,0.0,2,0.0,5,5.40358274631,5,2,-0.0604474863867,0,0.0,1,7,-0.0227034452746,9.32456578166,18.2220714897,5.60873730421,5.60873730421,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
105,1566,7.47729264993,16.5405498252,0.0,0.0,1,4,1,15.26254707,0.0,0,6,1.0,0.0,2,1.11977974047,2,2,4,0.0,2,2,4,5,2,1,6,0.817515710593,2,5,2,5,16.5405498252,1,1,2,2,1,3,1,31.261785031,0.0,5,0.0,2,0.0,6,0.0,7,2,-0.0604474863867,0,0.0,1,4,0.00745197848224,12.3077766467,19.6359507231,5.1219872925,2.92446596231,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
106,1567,7.43124785106,13.8273493077,0.0,0.0,2,4,3,0.0,0.0,6,6,0.0,0.0,1,0.182489452855,1,2,4,0.0,4,3,4,3,0,1,6,-0.927865444624,2,5,3,5,13.8273493077,0,1,4,2,1,3,0,26.0664909833,0.0,6,0.0,2,0.0,8,0.0,4,0,-0.0604474863867,0,0.0,1,4,-0.94824298981,7.0411234264,16.3424353424,7.12902417162,6.37721516057,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
107,1568,6.72727084323,15.3544028179,14.3362933375,0.0,4,4,0,14.7640282965,0.0,0,6,1.0,0.0,2,-0.101882600426,2,2,4,0.0,4,3,4,5,1,2,6,-1.03491548881,2,5,0,5,17.8239461697,1,1,0,5,1,2,1,30.1142043738,0.0,10,10.529217508,1,0.0,7,7.68258740818,6,2,-0.0604474863867,0,0.0,1,8,-0.604935088579,11.0138584185,19.95826086,5.06173308543,4.00991563659,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
